GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022300024,242,203999,Little Winnie,1610612743,Denver Nuggets,2,4,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,88,236,1,1,20231114,DEN,LAC
Shot Chart Detail,0022300024,273,203999,Little Winnie,1610612743,Denver Nuggets,2,2,24,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,4,63,1,1,20231114,DEN,LAC
Shot Chart Detail,0022300024,297,203999,Little Winnie,1610612743,Denver Nuggets,2,0,39,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,24,1,1,20231114,DEN,LAC
Shot Chart Detail,0022300024,552,203999,Little Winnie,1610612743,Denver Nuggets,4,4,45,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,44,1,1,20231114,DEN,LAC
Shot Chart Detail,0022300024,578,203999,Little Winnie,1610612743,Denver Nuggets,4,2,25,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,11,1,1,20231114,DEN,LAC
Shot Chart Detail,0022300034,68,203999,Little Winnie,1610612743,Denver Nuggets,1,4,36,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-12,40,1,1,20231117,NOP,DEN
Shot Chart Detail,0022300034,83,203999,Little Winnie,1610612743,Denver Nuggets,1,3,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,143,-20,1,1,20231117,NOP,DEN
Shot Chart Detail,0022300034,247,203999,Little Winnie,1610612743,Denver Nuggets,2,5,49,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,9,1,1,20231117,NOP,DEN
Shot Chart Detail,0022300034,251,203999,Little Winnie,1610612743,Denver Nuggets,2,5,28,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,54,16,1,1,20231117,NOP,DEN
Shot Chart Detail,0022300034,282,203999,Little Winnie,1610612743,Denver Nuggets,2,3,42,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-65,19,1,1,20231117,NOP,DEN
Shot Chart Detail,0022300034,302,203999,Little Winnie,1610612743,Denver Nuggets,2,1,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,32,161,1,1,20231117,NOP,DEN
Shot Chart Detail,0022300034,324,203999,Little Winnie,1610612743,Denver Nuggets,2,0,57,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,13,58,1,1,20231117,NOP,DEN
Shot Chart Detail,0022300034,430,203999,Little Winnie,1610612743,Denver Nuggets,3,5,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-78,251,1,1,20231117,NOP,DEN
Shot Chart Detail,0022300034,465,203999,Little Winnie,1610612743,Denver Nuggets,3,2,43,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-13,73,1,1,20231117,NOP,DEN
Shot Chart Detail,0022300034,644,203999,Little Winnie,1610612743,Denver Nuggets,4,1,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,7,1,1,20231117,NOP,DEN
Shot Chart Detail,0022300048,7,203999,Little Winnie,1610612743,Denver Nuggets,1,11,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,121,110,1,1,20231124,HOU,DEN
Shot Chart Detail,0022300048,10,203999,Little Winnie,1610612743,Denver Nuggets,1,11,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,93,231,1,1,20231124,HOU,DEN
Shot Chart Detail,0022300048,55,203999,Little Winnie,1610612743,Denver Nuggets,1,6,11,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,9,73,1,1,20231124,HOU,DEN
Shot Chart Detail,0022300048,110,203999,Little Winnie,1610612743,Denver Nuggets,1,2,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,3,1,1,20231124,HOU,DEN
Shot Chart Detail,0022300048,203,203999,Little Winnie,1610612743,Denver Nuggets,2,9,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-123,89,1,1,20231124,HOU,DEN
Shot Chart Detail,0022300048,256,203999,Little Winnie,1610612743,Denver Nuggets,2,5,17,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,70,105,1,1,20231124,HOU,DEN
Shot Chart Detail,0022300048,274,203999,Little Winnie,1610612743,Denver Nuggets,2,3,52,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,17,1,1,20231124,HOU,DEN
Shot Chart Detail,0022300048,313,203999,Little Winnie,1610612743,Denver Nuggets,2,0,34,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,125,211,1,1,20231124,HOU,DEN
Shot Chart Detail,0022300048,316,203999,Little Winnie,1610612743,Denver Nuggets,2,0,2,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,55,59,1,1,20231124,HOU,DEN
Shot Chart Detail,0022300048,350,203999,Little Winnie,1610612743,Denver Nuggets,3,9,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-142,220,1,1,20231124,HOU,DEN
Shot Chart Detail,0022300048,463,203999,Little Winnie,1610612743,Denver Nuggets,3,0,46,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,11,1,1,20231124,HOU,DEN
Shot Chart Detail,0022300048,588,203999,Little Winnie,1610612743,Denver Nuggets,4,6,11,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-48,76,1,1,20231124,HOU,DEN
Shot Chart Detail,0022300048,621,203999,Little Winnie,1610612743,Denver Nuggets,4,3,18,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-6,67,1,1,20231124,HOU,DEN
Shot Chart Detail,0022300048,640,203999,Little Winnie,1610612743,Denver Nuggets,4,1,52,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,33,1,1,20231124,HOU,DEN
Shot Chart Detail,0022300061,10,203999,Little Winnie,1610612743,Denver Nuggets,1,11,15,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,13,65,1,1,20231024,DEN,LAL
Shot Chart Detail,0022300061,27,203999,Little Winnie,1610612743,Denver Nuggets,1,9,16,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-51,39,1,1,20231024,DEN,LAL
Shot Chart Detail,0022300061,62,203999,Little Winnie,1610612743,Denver Nuggets,1,6,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,20,1,1,20231024,DEN,LAL
Shot Chart Detail,0022300061,86,203999,Little Winnie,1610612743,Denver Nuggets,1,5,21,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-31,57,1,1,20231024,DEN,LAL
Shot Chart Detail,0022300061,89,203999,Little Winnie,1610612743,Denver Nuggets,1,4,47,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-22,52,1,1,20231024,DEN,LAL
Shot Chart Detail,0022300061,209,203999,Little Winnie,1610612743,Denver Nuggets,2,7,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,18,1,1,20231024,DEN,LAL
Shot Chart Detail,0022300061,224,203999,Little Winnie,1610612743,Denver Nuggets,2,6,35,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,42,1,1,20231024,DEN,LAL
Shot Chart Detail,0022300061,241,203999,Little Winnie,1610612743,Denver Nuggets,2,5,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-119,235,1,1,20231024,DEN,LAL
Shot Chart Detail,0022300061,451,203999,Little Winnie,1610612743,Denver Nuggets,3,2,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-121,216,1,1,20231024,DEN,LAL
Shot Chart Detail,0022300061,530,203999,Little Winnie,1610612743,Denver Nuggets,4,8,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-136,214,1,1,20231024,DEN,LAL
Shot Chart Detail,0022300061,546,203999,Little Winnie,1610612743,Denver Nuggets,4,7,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,62,150,1,1,20231024,DEN,LAL
Shot Chart Detail,0022300061,608,203999,Little Winnie,1610612743,Denver Nuggets,4,2,36,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,21,1,1,20231024,DEN,LAL
Shot Chart Detail,0022300078,17,203999,Little Winnie,1610612743,Denver Nuggets,1,10,48,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20231027,MEM,DEN
Shot Chart Detail,0022300078,275,203999,Little Winnie,1610612743,Denver Nuggets,2,5,47,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-32,71,1,1,20231027,MEM,DEN
Shot Chart Detail,0022300078,400,203999,Little Winnie,1610612743,Denver Nuggets,3,10,14,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,47,47,1,1,20231027,MEM,DEN
Shot Chart Detail,0022300078,419,203999,Little Winnie,1610612743,Denver Nuggets,3,8,45,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,67,34,1,1,20231027,MEM,DEN
Shot Chart Detail,0022300078,611,203999,Little Winnie,1610612743,Denver Nuggets,4,7,37,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,22,87,1,1,20231027,MEM,DEN
Shot Chart Detail,0022300078,646,203999,Little Winnie,1610612743,Denver Nuggets,4,5,46,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-110,14,1,1,20231027,MEM,DEN
Shot Chart Detail,0022300078,667,203999,Little Winnie,1610612743,Denver Nuggets,4,3,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-20,245,1,1,20231027,MEM,DEN
Shot Chart Detail,0022300078,680,203999,Little Winnie,1610612743,Denver Nuggets,4,2,24,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20231027,MEM,DEN
Shot Chart Detail,0022300095,7,203999,Little Winnie,1610612743,Denver Nuggets,1,11,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-4,37,1,1,20231029,OKC,DEN
Shot Chart Detail,0022300095,11,203999,Little Winnie,1610612743,Denver Nuggets,1,11,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,11,1,1,20231029,OKC,DEN
Shot Chart Detail,0022300095,74,203999,Little Winnie,1610612743,Denver Nuggets,1,5,52,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,26,1,1,20231029,OKC,DEN
Shot Chart Detail,0022300095,86,203999,Little Winnie,1610612743,Denver Nuggets,1,5,21,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,15,1,1,20231029,OKC,DEN
Shot Chart Detail,0022300095,293,203999,Little Winnie,1610612743,Denver Nuggets,2,3,49,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-11,118,1,1,20231029,OKC,DEN
Shot Chart Detail,0022300095,301,203999,Little Winnie,1610612743,Denver Nuggets,2,3,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,17,151,1,1,20231029,OKC,DEN
Shot Chart Detail,0022300095,324,203999,Little Winnie,1610612743,Denver Nuggets,2,1,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,153,209,1,1,20231029,OKC,DEN
Shot Chart Detail,0022300095,333,203999,Little Winnie,1610612743,Denver Nuggets,2,1,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,25,1,1,20231029,OKC,DEN
Shot Chart Detail,0022300095,341,203999,Little Winnie,1610612743,Denver Nuggets,2,0,0,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-10,25,1,1,20231029,OKC,DEN
Shot Chart Detail,0022300095,353,203999,Little Winnie,1610612743,Denver Nuggets,3,11,10,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-70,106,1,1,20231029,OKC,DEN
Shot Chart Detail,0022300095,357,203999,Little Winnie,1610612743,Denver Nuggets,3,10,46,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,64,27,1,1,20231029,OKC,DEN
Shot Chart Detail,0022300095,381,203999,Little Winnie,1610612743,Denver Nuggets,3,8,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,36,6,1,1,20231029,OKC,DEN
Shot Chart Detail,0022300110,81,203999,Little Winnie,1610612743,Denver Nuggets,1,5,19,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20231030,DEN,UTA
Shot Chart Detail,0022300110,84,203999,Little Winnie,1610612743,Denver Nuggets,1,4,56,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,3,1,1,20231030,DEN,UTA
Shot Chart Detail,0022300110,108,203999,Little Winnie,1610612743,Denver Nuggets,1,3,29,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,59,16,1,1,20231030,DEN,UTA
Shot Chart Detail,0022300110,289,203999,Little Winnie,1610612743,Denver Nuggets,2,4,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,29,6,1,1,20231030,DEN,UTA
Shot Chart Detail,0022300110,336,203999,Little Winnie,1610612743,Denver Nuggets,2,0,50,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-22,77,1,1,20231030,DEN,UTA
Shot Chart Detail,0022300110,341,203999,Little Winnie,1610612743,Denver Nuggets,2,0,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-60,242,1,1,20231030,DEN,UTA
Shot Chart Detail,0022300110,361,203999,Little Winnie,1610612743,Denver Nuggets,3,11,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-1,168,1,1,20231030,DEN,UTA
Shot Chart Detail,0022300110,367,203999,Little Winnie,1610612743,Denver Nuggets,3,11,5,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-2,68,1,1,20231030,DEN,UTA
Shot Chart Detail,0022300110,419,203999,Little Winnie,1610612743,Denver Nuggets,3,6,39,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,20,1,1,20231030,DEN,UTA
Shot Chart Detail,0022300110,547,203999,Little Winnie,1610612743,Denver Nuggets,4,8,42,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,63,1,1,20231030,DEN,UTA
Shot Chart Detail,0022300110,629,203999,Little Winnie,1610612743,Denver Nuggets,4,1,25,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,18,52,1,1,20231030,DEN,UTA
Shot Chart Detail,0022300110,637,203999,Little Winnie,1610612743,Denver Nuggets,4,0,55,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,18,42,1,1,20231030,DEN,UTA
Shot Chart Detail,0022300123,60,203999,Little Winnie,1610612743,Denver Nuggets,1,6,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,21,152,1,1,20231101,MIN,DEN
Shot Chart Detail,0022300123,77,203999,Little Winnie,1610612743,Denver Nuggets,1,5,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,10,246,1,1,20231101,MIN,DEN
Shot Chart Detail,0022300123,111,203999,Little Winnie,1610612743,Denver Nuggets,1,3,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,23,1,1,20231101,MIN,DEN
Shot Chart Detail,0022300123,126,203999,Little Winnie,1610612743,Denver Nuggets,1,2,41,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,9,102,1,1,20231101,MIN,DEN
Shot Chart Detail,0022300123,130,203999,Little Winnie,1610612743,Denver Nuggets,1,2,17,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,15,75,1,1,20231101,MIN,DEN
Shot Chart Detail,0022300123,249,203999,Little Winnie,1610612743,Denver Nuggets,2,5,23,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-53,85,1,1,20231101,MIN,DEN
Shot Chart Detail,0022300123,322,203999,Little Winnie,1610612743,Denver Nuggets,2,0,12,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,4,63,1,1,20231101,MIN,DEN
Shot Chart Detail,0022300123,332,203999,Little Winnie,1610612743,Denver Nuggets,3,11,24,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-15,57,1,1,20231101,MIN,DEN
Shot Chart Detail,0022300123,381,203999,Little Winnie,1610612743,Denver Nuggets,3,7,40,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,0,71,1,1,20231101,MIN,DEN
Shot Chart Detail,0022300123,408,203999,Little Winnie,1610612743,Denver Nuggets,3,4,27,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,4,56,1,1,20231101,MIN,DEN
Shot Chart Detail,0022300123,520,203999,Little Winnie,1610612743,Denver Nuggets,4,8,46,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,69,66,1,1,20231101,MIN,DEN
Shot Chart Detail,0022300139,17,203999,Little Winnie,1610612743,Denver Nuggets,1,10,14,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,4,1,1,20231104,DEN,CHI
Shot Chart Detail,0022300139,55,203999,Little Winnie,1610612743,Denver Nuggets,1,6,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,11,1,1,20231104,DEN,CHI
Shot Chart Detail,0022300139,301,203999,Little Winnie,1610612743,Denver Nuggets,2,2,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-164,183,1,1,20231104,DEN,CHI
Shot Chart Detail,0022300139,394,203999,Little Winnie,1610612743,Denver Nuggets,3,7,12,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,6,1,1,20231104,DEN,CHI
Shot Chart Detail,0022300139,426,203999,Little Winnie,1610612743,Denver Nuggets,3,5,40,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20231104,DEN,CHI
Shot Chart Detail,0022300139,446,203999,Little Winnie,1610612743,Denver Nuggets,3,4,31,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-40,33,1,1,20231104,DEN,CHI
Shot Chart Detail,0022300139,471,203999,Little Winnie,1610612743,Denver Nuggets,3,2,35,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-38,86,1,1,20231104,DEN,CHI
Shot Chart Detail,0022300139,574,203999,Little Winnie,1610612743,Denver Nuggets,4,7,36,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,53,18,1,1,20231104,DEN,CHI
Shot Chart Detail,0022300139,577,203999,Little Winnie,1610612743,Denver Nuggets,4,6,51,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,55,18,1,1,20231104,DEN,CHI
Shot Chart Detail,0022300156,16,203999,Little Winnie,1610612743,Denver Nuggets,1,10,21,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-25,68,1,1,20231106,DEN,NOP
Shot Chart Detail,0022300156,41,203999,Little Winnie,1610612743,Denver Nuggets,1,8,35,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,9,46,1,1,20231106,DEN,NOP
Shot Chart Detail,0022300156,96,203999,Little Winnie,1610612743,Denver Nuggets,1,4,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,6,168,1,1,20231106,DEN,NOP
Shot Chart Detail,0022300156,116,203999,Little Winnie,1610612743,Denver Nuggets,1,2,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,5,1,1,20231106,DEN,NOP
Shot Chart Detail,0022300156,150,203999,Little Winnie,1610612743,Denver Nuggets,1,0,1,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20231106,DEN,NOP
Shot Chart Detail,0022300156,207,203999,Little Winnie,1610612743,Denver Nuggets,2,7,59,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,14,1,1,20231106,DEN,NOP
Shot Chart Detail,0022300156,241,203999,Little Winnie,1610612743,Denver Nuggets,2,5,4,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,5,1,1,20231106,DEN,NOP
Shot Chart Detail,0022300156,250,203999,Little Winnie,1610612743,Denver Nuggets,2,4,33,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-179,187,1,1,20231106,DEN,NOP
Shot Chart Detail,0022300156,277,203999,Little Winnie,1610612743,Denver Nuggets,2,2,18,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,17,1,1,20231106,DEN,NOP
Shot Chart Detail,0022300156,392,203999,Little Winnie,1610612743,Denver Nuggets,3,6,23,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,20,1,1,20231106,DEN,NOP
Shot Chart Detail,0022300156,410,203999,Little Winnie,1610612743,Denver Nuggets,3,5,26,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,20,1,1,20231106,DEN,NOP
Shot Chart Detail,0022300156,417,203999,Little Winnie,1610612743,Denver Nuggets,3,4,32,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,16,1,1,20231106,DEN,NOP
Shot Chart Detail,0022300156,583,203999,Little Winnie,1610612743,Denver Nuggets,4,5,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,18,1,1,20231106,DEN,NOP
Shot Chart Detail,0022300156,632,203999,Little Winnie,1610612743,Denver Nuggets,4,2,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,6,142,1,1,20231106,DEN,NOP
Shot Chart Detail,0022300156,636,203999,Little Winnie,1610612743,Denver Nuggets,4,2,2,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-37,34,1,1,20231106,DEN,NOP
Shot Chart Detail,0022300169,9,203999,Little Winnie,1610612743,Denver Nuggets,1,11,23,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,23,43,1,1,20231108,DEN,GSW
Shot Chart Detail,0022300169,15,203999,Little Winnie,1610612743,Denver Nuggets,1,10,17,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-49,127,1,1,20231108,DEN,GSW
Shot Chart Detail,0022300169,91,203999,Little Winnie,1610612743,Denver Nuggets,1,3,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,16,1,1,20231108,DEN,GSW
Shot Chart Detail,0022300169,225,203999,Little Winnie,1610612743,Denver Nuggets,2,5,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,1,1,1,20231108,DEN,GSW
Shot Chart Detail,0022300169,272,203999,Little Winnie,1610612743,Denver Nuggets,2,2,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,0,260,1,1,20231108,DEN,GSW
Shot Chart Detail,0022300169,295,203999,Little Winnie,1610612743,Denver Nuggets,2,0,57,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20231108,DEN,GSW
Shot Chart Detail,0022300169,314,203999,Little Winnie,1610612743,Denver Nuggets,3,11,24,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,12,1,1,20231108,DEN,GSW
